Unnamed: 0,pentatonic_id,waste_type,primary_desc,secondary_desc,material,dimensions,values_desc,compound_description,description,source,unit,weight_lbs,weight_ustons,volume_cf,volume_cy
1378,TAB0010,Furniture,Table,Coffee,,Small,,Table; Coffee (Small),"Table, Coffee (Small)",https://www.moverscorp.com/moving_weight_calculator/,EA,70.0,0.035,,0.0
1379,TAB0011,Furniture,Table,Coffee End,,,,"Table; Coffee, End",Table (Coffee/End),https://move.mil/resources/weight-estimator,EA,35.0,0.0175,,0.0
1380,TAB0012,Furniture,Table,Conference,,,,Table; Conference,"Table, Conference",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,490.0,0.245,70.000000011,2.592592593
1381,TAB0013,Furniture,Table,Dinette,,,,Table; Dinette,"Table, Dinette",https://transcanadamovers.com/weight-calculator/,EA,80.0,0.04,15.000000012,0.555555556
1382,TAB0014,Furniture,Table,Dining,,,,Table; Dining,Table (Dining),https://move.mil/resources/weight-estimator,EA,210.0,0.105,,0.0
1383,TAB0015,Furniture,Table,Dining,,Large,,Table; Dining (Large),"Table, Dining (Large)",https://www.moverscorp.com/moving_weight_calculator/,EA,385.0,0.1925,,0.0
1384,TAB0016,Furniture,Table,Dining,,Medium,,Table; Dining (Medium),"Table, Dining (Medium)",https://www.moverscorp.com/moving_weight_calculator/,EA,315.0,0.1575,,0.0
1385,TAB0017,Furniture,Table,Dining,,Small,,Table; Dining (Small),"Table, Dining (Small)",https://www.moverscorp.com/moving_weight_calculator/,EA,252.0,0.126,,0.0
1386,TAB0018,Furniture,Table,Dining Room,,,,Table; Dining Room,Table (Dining Room),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,100.0,0.05,,0.0
1387,TAB0019,Furniture,Table,Drop Leaf,,,,Table; Drop Leaf,Table (Drop Leaf),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,60.0,0.03,,0.0
1388,TAB0020,Furniture,Table,End,,,,Table; End,Table (End),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,45.0,0.0225,,0.0
1389,TAB0021,Furniture,Table,Extension,,,,Table; Extension,"Table, Extension",https://transcanadamovers.com/weight-calculator/,EA,180.0,0.09,34.999999992,1.296296296
1390,TAB0022,Furniture,Table,Kitchen,,,,Table; Kitchen,Table (Kitchen),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,50.0,0.025,,0.0
1391,TAB0023,Furniture,Table,Kitchen,,Large,,Table; Kitchen (Large),"Table, Kitchen (Large)",https://www.moverscorp.com/moving_weight_calculator/,EA,420.0,0.21,,0.0
1392,TAB0024,Furniture,Table,Kitchen,,Medium,,Table; Kitchen (Medium),"Table, Kitchen (Medium)",https://www.moverscorp.com/moving_weight_calculator/,EA,280.0,0.14,,0.0
1393,TAB0025,Furniture,Table,Kitchen,,Small,,Table; Kitchen (Small),"Table, Kitchen (Small)",https://www.moverscorp.com/moving_weight_calculator/,EA,175.0,0.0875,,0.0
1394,TAB0026,Furniture,Table,Lamp,,,,Table; Lamp,Table (Lamp),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,50.0,0.025,,0.0
1395,TAB0027,Furniture,Table,Night,,,,Table; Night,Table (Night),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,50.0,0.025,,0.0
1396,TAB0028,Furniture,Table,Normal,,,,Table; Normal,"Table, Normal",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,280.0,0.14,39.999999987,1.481481481
1397,TAB0029,Furniture,Table,Occasional,,,,Table; Occasional,Table (Occasional),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,65.0,0.0325,,0.0
1398,TAB0030,Furniture,Table,Picnic,,,,Table; Picnic,Table (Picnic),https://move.mil/resources/weight-estimator,EA,70.0,0.035,,0.0
1399,TAB0031,Furniture,Table,Side,,,,Table; Side,"Table, Side",https://www.moverscorp.com/moving_weight_calculator/,EA,70.0,0.035,,0.0
1400,TAB0032,Furniture,Table,,,Small,,Table; Small,"Table, Small",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,14.0,0.007,1.999999998,0.074074074
1401,TAB0033,Furniture,Table,Sofa,,,,Table; Sofa,Table (Sofa),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,45.0,0.0225,,0.0
1402,TAB0034,Furniture,Table,Utility,,,,Table; Utility,Table (Utility),https://move.mil/resources/weight-estimator,EA,35.0,0.0175,,0.0
1403,TAB0035,Furniture,Table,Utility,,,,Table; Utility,"Table, Utility",https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,35.0,0.0175,4.999999995,0.185185185
1404,TAB0036,Furniture,Table,,,,Cane; coffee; occasional,"Table; cane, coffee, occassional, nest of","Table, cane / coffee / occassional / nest of",https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,33.0693,0.01653465,,0.0
1405,TAB0037,Furniture,Table,Dining,,,,Table; dining,"Table, dining",https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,66.1386,0.0330693,,0.0
1406,TAB0038,Furniture,Table,Garden,,,,Table; garden,Table (garden),https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,44.0924,0.0220462,,0.0
1407,TAB0039,Furniture,Table,Kitchen,,,,Table; kitchen,"Table, kitchen",https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,52.91088,0.02645544,,0.0
1408,TAB0040,Furniture,Table,Dining,,Large,,Table; large e.g. dining,"Table, large e.g. dining",https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,63.93398,0.03196699,,0.0
1409,TAB0041,Furniture,Table,Kitchen,,Medium,,Table; medium e.g. kitchen,"Table, medium e.g. kitchen",https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,50.70626,0.02535313,,0.0
1410,TAB0042,Furniture,Table,,,,Metal; plastic; wood,"Table; metal, plastic or wood","Table (metal, plastic or wood)",https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,44.0924,0.0220462,,0.0
1411,TAB0043,Furniture,Table,Cane,,Small,,Table; small eg. Cane,"Table, small eg. Cane, coffee, occassional, nest of ",https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,30.86468,0.01543234,,0.0
1412,TAB0044,Industrial Equipment,Table Power Saw,,,,,Table Power Saw,Table Power Saw,https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,180.0,0.09,,0.0
1413,TAB0045,Industrial Equipment,Table Saw,,,,,Table Saw,Table Saw,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,140.0,0.07,20.000000007,0.740740741
1414,TAB0046,Furniture,Table Top,Boxed,Glass,,,"Table Top; Glass, Boxed",Table Top (Glass/Boxed),https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,35.0,0.0175,,0.0
1415,TAB0047,Furniture,Table lamp,,,,,Table lamp,Table lamp,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,1.10231,0.000551155,,0.0
1416,TAB0048,Furniture,Tables,,,,Coffee end; nest,"Tables; Coffee, End, Nest","Tables, Coffee/ End/ Nest",https://transcanadamovers.com/weight-calculator/,EA,35.0,0.0175,4.999999995,0.185185185
1417,TAB0049,Electronic Waste,Tablet,,,,,Tablet,Tablet,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,1.322772,0.000661386,,0.0
1418,TAC0001,General Solid Waste/ Donations,Tackle Box,,,,,Tackle Box,Tackle Box,https://move.mil/resources/weight-estimator,EA,7.0,0.0035,,0.0
1419,TAL0001,Furniture,Tallboy,,,,,Tallboy,Tallboy,https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,55.1155,0.02755775,,0.0
1420,TEA0001,Furniture,Tea Cart,,,,,Tea Cart,Tea Cart,https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,75.0,0.0375,,0.0
1421,TEA0002,General Solid Waste/ Donations,Tea cup,,,,,Tea cup,Tea cup,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,0.771617,0.0003858085,,0.0
1422,TEA0003,General Solid Waste/ Donations,Tea mug,,,,,Tea mug,Tea mug,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,1.322772,0.000661386,,0.0
1423,TEL0001,Electronic Waste,Telecommunications equipment,,,,,Telecommunications equipment,Telecommunications equipment,https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,11.0231,0.00551155,,0.0
1424,TEL0002,Electronic Waste,Telephone,,,,,Telephone,Telephone,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,7.0,0.0035,0.999999999,0.037037037
1425,TEL0003,Furniture,Telephone Stand,,,,,Telephone Stand,Telephone Stand,https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,35.0,0.0175,,0.0
1426,TEL0004,Electronic Waste,Television,CRT,,,,Television; CRT,"Television, CRT",https://www.moverscorp.com/moving_weight_calculator/,EA,60.0,0.03,,0.0
1427,TEL0005,Furniture,Television,Console,,,,Television; Console,"Television, Console",https://transcanadamovers.com/weight-calculator/,EA,190.0,0.095,15.000000012,0.555555556
1428,TEL0006,Electronic Waste,Television,Portable,,,,Television; Portable,"Television, Portable",https://transcanadamovers.com/weight-calculator/,EA,30.0,0.015,4.999999995,0.185185185
1429,TEL0007,Furniture,Television,Table-Top Stand,,7; seven,,Television; Table-Top 7 Stand,"Television, Table-Top 7 Stand",https://transcanadamovers.com/weight-calculator/,EA,70.0,0.035,9.99999999,0.37037037
1430,TEL0008,Furniture,Television,Table-Top Stand,,,,Television; Table-Top and stand,"Television, Table-Top and stand",https://transcanadamovers.com/weight-calculator/,EA,70.0,0.035,9.99999999,0.37037037
1431,TEL0009,Electronic Waste,Television,,,Small,,Television; small,Television (small),https://www.moverscorp.com/moving_weight_calculator/,EA,20.0,0.01,,0.0
1432,TEL0010,Furniture,Television Stand,,,,,Television Stand,Television Stand,https://www.moverscorp.com/moving_weight_calculator/,EA,65.0,0.0325,,0.0
1433,TIL0001,Construction Waste,Tile,,Cement; mortar,,,Tile; Cement (with mortar),"Tile, Cement (with mortar)",https://www.dansmithpe.com/uploads/Material%20Weight%20list%20modified%20.pdf,SF,16.0,0.008,,0.0
1434,TIL0002,Construction Waste,Tile,,Clay,,,Tile; Clay,"Tile, Clay, 2"" book",https://www.dansmithpe.com/uploads/Material%20Weight%20list%20modified%20.pdf,SF,12.0,0.006,,0.0
1435,TIL0003,Construction Waste,Tile,,Clay,,,Tile; Clay,"Tile, Clay, 3"" book",https://www.dansmithpe.com/uploads/Material%20Weight%20list%20modified%20.pdf,SF,20.0,0.01,,0.0
1436,TIL0004,Construction Waste,Tile,Slate,,,,Tile; Slate,"Tile, Slate, 1"" thick",https://www.dansmithpe.com/uploads/Material%20Weight%20list%20modified%20.pdf,SF,40.0,0.02,,0.0
1437,TIL0005,Construction Waste,Tile,Shingles,Wood; wooden,,,Tile; Wood Shingles,"Tile, Wood Shingles, 1"" thick",https://www.dansmithpe.com/uploads/Material%20Weight%20list%20modified%20.pdf,SF,3.0,0.0015,,0.0
1438,TIL0006,Construction Waste,Tiles,,Ceramic,,,Tiles; ceramic,Tiles (ceramic),https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,88.1848,0.0440924,,0.0
1439,TIL0007,Construction Waste,Tiles,,,,,Tiles; per square metre,"Tiles (ceramic), per square metre",https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,66.1386,0.0330693,,0.0
1440,TIR0001,Hazardous Waste,Tire,,,,,Tire,Tire,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,21.0,0.0105,2.999999997,0.111111111
1441,TIR0002,Hazardous Waste,Tire,Mounted,,,,Tire; Mounted,"Tire, Mounted",https://transcanadamovers.com/weight-calculator/,EA,40.0,0.02,2.999999997,0.111111111
1442,TIR0003,Scrap Metals,Tire Chains,Pair,,,,Tire Chains; pair,Tire Chains (pair),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,20.0,0.01,,0.0
1443,TIR0004,Hazardous Waste,Tires,,,,,Tires,Tires,https://www.moverscorp.com/moving_weight_calculator/,EA,20.0,0.01,,0.0
1444,TOA0001,White Goods/ Appliances,Toaster,Slices,,Two; 2,,Toaster; 2 slices capacity,Toaster (2 slices capacity),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,4.0,0.002,,0.0
1445,TOA0002,White Goods/ Appliances,Toaster,Slices,,Four; 2,,Toaster; 4 slices capacity,Toaster (4 slices capacity),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,7.0,0.0035,,0.0
1446,TOA0003,White Goods/ Appliances,Toaster Oven,,,,,Toaster Oven,Toaster Oven,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,28.0,0.014,3.999999996,0.148148148
1447,TOI0001,Construction Waste,Toilet,,,,,Toilet,Toilet,https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,66.1386,0.0330693,,0.0
1448,TOO0001,Scrap Metals,Tool,,,,,"Tool; i.e. spade, fork","Tool (large) i.e. spade, fork",https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,4.40924,0.00220462,,0.0
1449,TOO0002,Scrap Metals,Tool,,,,,"Tool; i.e. trowel, small",Tool (small) i.e. trowel,https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,2.20462,0.00110231,,0.0
1450,TOO0003,General Solid Waste/ Donations,Tool Box,,,Large,,Tool Box; Large,"Tool Box, Large",https://www.moverscorp.com/moving_weight_calculator/,EA,350.0,0.175,,0.0
1451,TOO0004,Industrial Equipment,Tool Box,,,Large,,Tool Box; Large,Tool Box (Large),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,350.0,0.175,50.000000004,1.851851852
1452,TOO0005,General Solid Waste/ Donations,Tool Box,,,Medium,,Tool Box; Medium,"Tool Box, Medium",https://www.moverscorp.com/moving_weight_calculator/,EA,200.0,0.1,,0.0
1453,TOO0006,Industrial Equipment,Tool Box,,,Medium,,Tool Box; Medium,Tool Box (Medium),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,210.0,0.105,29.999999997,1.111111111
1454,TOO0007,General Solid Waste/ Donations,Tool Box,,,Small,,Tool Box; Small,"Tool Box, Small",https://www.moverscorp.com/moving_weight_calculator/,EA,40.0,0.02,,0.0
1455,TOO0008,Industrial Equipment,Tool Box,,,Small,,Tool Box; Small,Tool Box (Small),https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,35.0,0.0175,4.999999995,0.185185185
1456,TOO0009,Industrial Equipment,Tool Chest,,,,,Tool Chest,Tool Chest,https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,100.0,0.05,,0.0
1457,TOO0010,Scrap Metals,Tool Chest,,,Large,,Tool Chest; Large,"Tool Chest,Large",https://transcanadamovers.com/weight-calculator/,EA,200.0,0.1,29.999999997,1.111111111
1458,TOO0011,Scrap Metals,Tool Chest,,,Small,,Tool Chest; Small,"Tool Chest, Small",https://transcanadamovers.com/weight-calculator/,EA,60.0,0.03,9.99999999,0.37037037
1459,TOO0012,Industrial Equipment,Tool Gang Box,,,,,Tool Gang Box,Tool Gang Box,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,350.0,0.175,50.000000004,1.851851852
1460,TOO0013,Industrial Equipment,Tool Set,,,160,,Tool Set; 160-pc,Tool Set (160-pc),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,29.0,0.0145,,0.0
1461,TOO0014,Industrial Equipment,Tool Set,,,300,,Tool Set; 300-pc,Tool Set (300-pc),https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,65.0,0.0325,,0.0
1462,TOO0015,Construction Waste,Tool Shed,,,,,Tool Shed,Tool Shed,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,700.0,0.35,100.000000008,3.703703704
1463,TOO0016,Industrial Equipment,Toolbox,,,,,Toolbox,Toolbox,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,35.0,0.0175,4.999999995,0.185185185
1464,TOO0017,Industrial Equipment,Tools,Garden,,,,Tools; Garden (per 6),"Tools, Garden (per 6)",https://transcanadamovers.com/weight-calculator/,EA,30.0,0.015,9.99999999,0.37037037
1465,TOT0001,Scrap Metals,Total Gym,,,,,Total Gym,Total Gym,https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,66.0,0.033,,0.0
1466,TOT0002,Textiles,Tote bag,,,,,Tote bag,Tote bag,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,2.866006,0.001433003,,0.0
1467,TOU0001,General Solid Waste/ Donations,Tourist backpack,,,,,Tourist backpack,Tourist backpack,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,2.20462,0.00110231,,0.0
1468,TOW0001,Textiles,Towel,,,,,Towel,Towel,https://www.parcl.com/education/customers/shipping_weight#women-clothing,EA,0.881848,0.000440924,,0.0
1469,TOY0001,General Solid Waste/ Donations,Toy,,,,,Toy,Toy,https://transcanadamovers.com/weight-calculator/,EA,25.0,0.0125,4.999999995,0.185185185
1470,TOY0002,Furniture,Toy Chest,,,,,Toy Chest,Toy Chest,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,105.0,0.0525,15.000000012,0.555555556
1471,TOY0003,General Solid Waste/ Donations,Toys,,,,,Toys,Toys,https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,24.25082,0.01212541,,0.0
1472,TOY0004,General Solid Waste/ Donations,Toys,Box,,,,Toys; box,"Toys, box",https://www.sustainabilityexchange.ac.uk/files/copy_of_furniturereusenetworkaverageweights.xls,EA,24.25082,0.01212541,,0.0
1473,TRA0001,Industrial Equipment,Trailer,,,,,Trailer,Trailer,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,700.0,0.35,100.000000008,3.703703704
1474,TRA0002,Industrial Equipment,Trailer,,,14 foot,,Trailer > (14 foot),Trailer > 14',https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,805.0,0.4025,114.999999993,4.259259259
1475,TRA0003,General Solid Waste/ Donations,Trampoline,,,,,Trampoline,Trampoline,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,280.0,0.14,39.999999987,1.481481481
1476,TRA0004,Industrial Equipment,Transmission Jack,,,,,Transmission Jack,Transmission Jack,https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,99.0,0.0495,,0.0
1477,TRA0005,General Solid Waste/ Donations,Trash Can,,,,,Trash Can,Trash Can,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,49.0,0.0245,6.999999993,0.259259259
1478,TRA0006,White Goods/ Appliances,Trash Compactor,,,,,Trash Compactor,Trash Compactor,https://www.lewis-mcchord.army.mil/jppso/weight_estimator.htm,EA,150.0,0.075,,0.0
1479,TRE0001,White Goods/ Appliances,Treadle Sewing Machine,,,,,Treadle Sewing Machine,Treadle Sewing Machine,https://www.movers.com/moving-guides/tools/moving-estimate-weight-cost-calculator.aspx,EA,84.0,0.042,11.999999988,0.444444444
1480,TRE0002,Electronic Waste,Treadmill,,,,,Treadmill,Treadmill,https://ewtaz.com/wp-content/uploads/2019/02/Average-Weight-of-Common-Household-Furniture.pdf,EA,150.0,0.075,,0.0
1481,TRE0003,Yard Waste/ Tree Trimmings,Trees and shrubs,,,,,Trees and shrubs,Trees and shrubs,https://democracy.york.gov.uk/documents/s2116/Annex%20C%20REcycling%20Report%20frnweights2005.pdf,EA,44.0924,0.0220462,,0.0
1482,TRI0001,General Solid Waste/ Donations,Tricycle,,,,,Tricycle,Tricycle,https://move.mil/resources/weight-estimator,EA,35.0,0.0175,,0.0
1483,TRI0002,Construction Waste,Trim,,,Up to 6,Baseboard; chair; crown,"Trim; Baseboard, chair, and crown up to (6 inch)","Trim, Baseboard, chair, and crown up to 6""",Legacy Calculator,LF,1.0,0.0005,0.0675,0.0025
1484,TRI0003,Construction Waste,Trim,Fascia,,Up to 1x8,,Trim; Fascia up to 1x8,"Trim, Fascia up to 1x8",Legacy Calculator,LF,1.33,0.000665,0.135,0.005
1485,TRI0004,Construction Waste,Trim,,,3 foot,Shoe; cove; trim under,"Trim; Shoe, cove, misc.  trim under (3 inch)","Trim, Shoe, cove, misc.  trim under 3""",Legacy Calculator,LF,0.5,0.00025,0.04695651,0.00173913
1486,TRI0005,Construction Waste,Trim,Soffit,,,,Trim; Soffit,"Trim, Soffit",Legacy Calculator,SF,1.7,0.00085,0.135,0.005
